gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,1.000999999999999268e+01
9.999999999999998473e-03,9.999999999999998473e-03,8.009999999999992681e+00
9.999999999999998473e-03,9.999999999999998473e-03,6.209999999999994635e+00
9.999999999999998473e-03,9.999999999999998473e-03,4.589999999999995417e+00
9.999999999999998473e-03,9.999999999999998473e-03,3.131999999999995676e+00
9.999999999999998473e-03,9.999999999999998473e-03,1.819799999999996531e+00
9.999999999999998473e-03,9.999999999999998473e-03,6.388199999999969458e-01
9.999999999999998473e-03,9.999999999999998473e-03,-4.240620000000025480e-01
9.999999999999998473e-03,9.999999999999998473e-03,-1.380655800000002209e+00
9.999999999999998473e-03,9.999999999999998473e-03,-2.241590220000001743e+00
9.999999999999998473e-03,9.999999999999998473e-03,-3.016431198000001590e+00
9.999999999999998473e-03,9.999999999999998473e-03,-3.713788078200000786e+00
9.999999999999998473e-03,9.999999999999998473e-03,-4.341409270380000684e+00
9.999999999999998473e-03,9.999999999999998473e-03,-4.906268343342000016e+00
9.999999999999998473e-03,9.999999999999998473e-03,-5.414641509007800835e+00
9.999999999999998473e-03,9.999999999999998473e-03,-5.872177358107021128e+00
9.999999999999998473e-03,9.999999999999998473e-03,-6.283959622296318770e+00
9.999999999999998473e-03,9.999999999999998473e-03,-6.654563660066687092e+00
9.999999999999998473e-03,9.999999999999998473e-03,-6.988107294060018404e+00
9.999999999999998473e-03,9.999999999999998473e-03,-7.288296564654016763e+00
9.999999999999998473e-03,9.999999999999998473e-03,-7.558466908188615108e+00
9.999999999999998473e-03,9.999999999999998473e-03,-7.801620217369753973e+00
9.999999999999998473e-03,9.999999999999998473e-03,-8.020458195632777176e+00
9.999999999999998473e-03,9.999999999999998473e-03,-8.217412376069500368e+00
9.999999999999998473e-03,9.999999999999998473e-03,-8.394671138462552307e+00
9.999999999999998473e-03,9.999999999999998473e-03,-8.554204024616296920e+00
9.999999999999998473e-03,9.999999999999998473e-03,-8.697783622154666716e+00
9.999999999999998473e-03,9.999999999999998473e-03,-8.827005259939198822e+00
9.999999999999998473e-03,9.999999999999998473e-03,-8.943304733945279139e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.047974260550750714e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.142176834495675308e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.226959151046107976e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.303263235941498621e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.371936912347349491e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.433743221112614208e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.489368899001352275e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.539432009101217247e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.584488808191096609e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.625039927371986437e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.661535934634787992e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.694382341171309037e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.723944107054178332e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.750549696348761231e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.774494726713886195e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.796045254042496708e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.815440728638247236e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.832896655774423067e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.848606990196980604e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.862746291177282743e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.875471662059554845e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.886924495853598671e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.897232046268239714e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.906508841641414875e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.914857957477273942e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.922372161729546391e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.929134945556590708e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.935221451000931125e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.940699305900839278e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.945629375310753417e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.950066437779678807e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.954059794001711481e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.957653814601540532e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.960888433141386500e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.963799589827246450e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.966419630844521649e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.968777667760070571e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.970899900984063535e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.972809910885656492e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.974528919797091220e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.976076027817381231e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.977468425035644017e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.978721582532079637e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.979849424278871339e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.980864481850986181e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.981778033665888117e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.982600230299299326e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.983340207269369770e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.984006186542432104e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.984605567888189981e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.985145011099371359e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.985630509989434245e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.986067458990490309e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.986460713091441121e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.986814641782297386e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.987133177604066603e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.987419859843660319e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.987677873859293953e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.987910086473364757e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.988119077826027592e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.988307170043425387e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.988476453039083935e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.988628807735176807e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.988765926961658437e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.988889334265492081e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989000400838943250e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989100360755049479e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989190324679544375e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989271292211590492e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989344162990432707e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989409746691389813e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989468772022251031e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989521894820024173e+00
9.999999999999998473e-03,9.999999999999998473e-03,-9.989569705338022132e+00
